A COMPRA DE MERCADORIA CONF. NF.  4727 FOR. CEREALISTA ALIANCA LTDA  em  05/02/2019 precisa ser averiguada;
A COMPRA DE MERCADORIA CONF. NF.  4660 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS  em  26/02/2019 precisa ser averiguada;
A COMPRA DE MERCADORIA CONF. NF.  4661 FOR. NG DISTRIBUIDORA DE  ALIEMENTOS  em  26/02/2019 precisa ser averiguada;
A COMPRA DE MERCADORIA CONF. NF.  303121 FOR. GENERAL MILLS BRASIL ALIM.  LTDA REC  em  07/02/2019 precisa ser averiguada;
A COMPRA DE MERCADORIA CONF. NF.  158794 FOR. LIDER COMERCIO DE  ALIMENTOS LTDA  em  09/01/2019 precisa ser averiguada;
A COMPRA DE MERCADORIA CONF. NF.  4657 FOR. LIDER COMERCIO DE  ALIMENTOS LTDA  em  10/01/2019 precisa ser averiguada;
A COMPRA DE MERCADORIA CONF. NF.  27111 FOR. JOELSON JOSE DE ASSIS  em  18/01/2019 precisa ser averiguada;
A COMPRA DE MERCADORIA CONF. NF.  422311 FOR. VALMIR CAVALCANTE  DANTAS ME  em  04/04/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  427192 FOR. VALMIR CAVALCANTE  DANTAS ME  em  02/05/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  427968 FOR. VALMIR CAVALCANTE  DANTAS ME  em  07/05/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  431013 FOR. VALMIR CAVALCANTE  DANTAS ME  em  24/05/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  432234 FOR. VALMIR CAVALCANTE  DANTAS ME  em  31/05/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  433023 FOR. VALMIR CAVALCANTE  DANTAS ME  em  04/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  435936 FOR. VALMIR CAVALCANTE  DANTAS ME  em  20/06/2019 provavelmente será paga nos próximos meses;
"A COMPRA DE MERCADORIA CONF. NF.  437025 FOR. DSA-DISTRIBUIDORA  SORRISO DE ALIMENTOS LTDA  em  26/06/2019
 14/05/2019
 14/05/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  79361 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU SA  em  06/06/2019
 06/06/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  79361 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU SA  em  06/06/2019
 06/06/2019 provavelmente será paga nos próximos meses";
"A RECEBIMENTO DE DEVOLUÇÃO DE  COMPRA CONF. EXTRATO BANCÁRIO em  13/03/2019
 20/03/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  967549 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA  em  21/03/2019
 21/03/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  967549 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA  em  21/03/2019
 21/03/2019 provavelmente será paga nos próximos meses";
A COMPRA DE MERCADORIA CONF. NF.  987088 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA  em  26/04/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  991061 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA  em  08/05/2019 provavelmente será paga nos próximos meses;
"A COMPRA DE MERCADORIA CONF. NF.  999831 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA  em  22/05/2019
 22/05/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  999831 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA  em  22/05/2019
 22/05/2019 provavelmente será paga nos próximos meses";
A COMPRA DE MERCADORIA CONF. NF.  1000897 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA  em  27/05/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  1014808 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA  em  21/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  1014809 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA  em  21/06/2019 provavelmente será paga nos próximos meses;
A COMPRA DE MERCADORIA CONF. NF.  1017556 FOR. RIOGRANDENSE  DISTRIBUIDORA LTDA  em  30/06/2019 provavelmente será paga nos próximos meses;
"A COMPRA DE MERCADORIA CONF. NF.  863015 FOR. POLYBALAS DIST. PRODUTOS  LTDA  em  08/05/2019
 08/05/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  863015 FOR. POLYBALAS DIST. PRODUTOS  LTDA  em  08/05/2019
 08/05/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  877292 FOR. POLYBALAS DIST. PRODUTOS  LTDA  em  25/06/2019
 25/06/2019 provavelmente será paga nos próximos meses";
"A COMPRA DE MERCADORIA CONF. NF.  877292 FOR. POLYBALAS DIST. PRODUTOS  LTDA  em  25/06/2019
 25/06/2019 provavelmente será paga nos próximos meses";
A COMPRA DE MERCADORIA CONF. NF.  878207 FOR. POLYBALAS DIST. PRODUTOS  LTDA  em  28/06/2019 provavelmente será paga nos próximos meses;
